Arousal,Compound,Dominance,Flair,POS nlkt,POS spcy,POS stza,Stanza,Subjectivity,Valence,category,word
0.29,-0.25,0.16,NEGATIVE,NOUN,NOUN,NOUN,0.0,0.0,0.05,unhappy,darkness
0.29,0.0,0.16,NEGATIVE,NOUN,PROPN,NOUN,0.0,0.0,0.05,unhappy,breakup
0.29,0.0,0.16,NEGATIVE,NOUN,PROPN,NOUN,1.0,0.0,0.05,unhappy,arsenic
0.29,-0.44,0.16,NEGATIVE,NOUN,NOUN,NOUN,0.0,0.0,0.05,unhappy,criticism
0.29,-0.15,0.16,NEGATIVE,NOUN,PROPN,VERB,1.0,0.0,0.05,unhappy,moan
0.29,-0.18,0.16,NEGATIVE,NOUN,PROPN,ADJ,0.0,0.0,0.05,unhappy,homesick
0.29,-0.56,0.16,NEGATIVE,ADJ,ADJ,ADJ,0.0,1.0,0.05,unhappy,nasty
0.29,-0.49,0.16,NEGATIVE,VERB,ADJ,ADJ,0.0,1.0,0.05,unhappy,insulting
0.29,-0.57,0.16,NEGATIVE,ADJ,ADJ,ADJ,0.0,0.0,0.05,unhappy,traumatic
0.29,-0.49,0.16,NEGATIVE,NOUN,ADJ,ADJ,0.0,0.0,0.05,unhappy,shameful
0.29,0.0,0.16,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.05,unhappy,dismissal
0.29,-0.42,0.16,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.05,unhappy,adversity
0.29,-0.3,0.16,NEGATIVE,NOUN,PROPN,NOUN,1.0,0.0,0.05,unhappy,warfare
0.29,-0.56,0.16,NEGATIVE,NOUN,ADJ,ADJ,0.0,0.0,0.05,unhappy,bankrupt
0.29,0.0,0.16,NEGATIVE,NOUN,ADJ,NOUN,0.0,0.0,0.05,unhappy,wrongful
0.29,0.0,0.16,NEGATIVE,NOUN,PROPN,NOUN,0.0,0.0,0.05,unhappy,reprisal
0.29,0.0,0.16,NEGATIVE,NOUN,PROPN,NOUN,1.0,0.0,0.05,unhappy,cytomegalovirus
0.29,0.0,0.16,NEGATIVE,NOUN,PROPN,ADJ,0.0,0.0,0.05,unhappy,sordid
0.29,0.0,0.16,POSITIVE,ADJ,ADJ,ADJ,2.0,0.0,0.05,unhappy,infectious
0.29,-0.18,0.16,NEGATIVE,NOUN,NOUN,NOUN,0.0,0.0,0.05,unhappy,anxiety
0.29,0.0,0.16,NEGATIVE,NOUN,PROPN,NOUN,0.0,0.0,0.05,unhappy,whimper
0.29,0.0,0.16,NEGATIVE,NOUN,PROPN,PROPN,0.0,0.0,0.05,unhappy,gore
0.29,-0.38,0.16,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.05,unhappy,disturbance
0.29,0.0,0.16,POSITIVE,NOUN,ADJ,ADJ,1.0,0.4,0.05,unhappy,dark
0.29,-0.36,0.16,NEGATIVE,NOUN,PROPN,ADJ,0.0,0.0,0.05,unhappy,sore
0.29,0.0,0.16,NEGATIVE,NOUN,PROPN,NOUN,0.0,0.0,0.05,unhappy,weariness
0.29,-0.4,0.16,NEGATIVE,NOUN,ADJ,ADJ,0.0,0.0,0.05,unhappy,inadequate
0.29,-0.34,0.16,NEGATIVE,NOUN,NOUN,NOUN,0.0,0.0,0.05,unhappy,difficulty
0.29,0.0,0.16,NEGATIVE,NOUN,NOUN,NOUN,0.0,0.0,0.05,unhappy,alcoholism
0.29,0.0,0.16,NEGATIVE,NOUN,NOUN,NOUN,0.0,0.0,0.05,unhappy,trash
0.29,0.0,0.16,NEGATIVE,NOUN,PROPN,NOUN,1.0,0.0,0.05,unhappy,gonorrhea
0.29,-0.44,0.16,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.05,unhappy,animosity
0.29,-0.59,0.16,NEGATIVE,VERB,VERB,ADJ,0.0,0.0,0.05,unhappy,degrading
0.29,-0.49,0.16,NEGATIVE,VERB,PROPN,NOUN,1.0,0.0,0.05,unhappy,disparaging
0.29,0.0,0.16,NEGATIVE,NOUN,ADJ,ADJ,0.0,0.0,0.05,unhappy,homeless
0.29,0.0,0.16,NEGATIVE,NOUN,NOUN,NOUN,0.0,0.0,0.05,unhappy,homicide
0.29,0.0,0.16,NEGATIVE,VERB,VERB,VERB,1.0,0.0,0.05,unhappy,drugged
0.29,-0.42,0.16,NEGATIVE,NOUN,PROPN,NOUN,0.0,0.0,0.05,unhappy,dismay
0.29,-0.49,0.16,NEGATIVE,ADV,ADV,ADV,1.0,1.0,0.05,unhappy,fearfully
0.29,0.05,0.16,POSITIVE,ADJ,PROPN,ADJ,1.0,0.0,0.05,unhappy,overwhelmed
0.29,0.0,0.16,NEGATIVE,NOUN,PROPN,NOUN,0.0,0.0,0.05,unhappy,chronic
0.29,0.0,0.16,NEGATIVE,NOUN,PROPN,PROPN,1.0,0.0,0.05,unhappy,dolor
0.29,0.0,0.16,NEGATIVE,ADJ,ADJ,ADJ,0.0,0.0,0.05,unhappy,inhospitable
0.29,-0.48,0.16,NEGATIVE,NOUN,ADJ,ADJ,0.0,1.0,0.05,unhappy,unfair
0.29,-0.36,0.16,NEGATIVE,VERB,VERB,NOUN,0.0,0.9,0.05,unhappy,crushing
0.29,0.0,0.16,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.05,unhappy,default
0.29,-0.34,0.16,NEGATIVE,NOUN,VERB,VERB,1.0,0.0,0.05,unhappy,resign
0.29,-0.49,0.16,NEGATIVE,VERB,VERB,ADJ,0.0,0.0,0.05,unhappy,disheartened
0.29,0.0,0.16,NEGATIVE,NOUN,PROPN,INTJ,1.0,0.0,0.05,unhappy,wince
0.29,-0.59,0.16,NEGATIVE,NOUN,PROPN,ADJ,0.0,1.0,0.05,unhappy,cruel
0.29,-0.4,0.16,NEGATIVE,NOUN,PROPN,VERB,0.0,0.0,0.05,unhappy,disappoint
0.29,0.0,0.16,NEGATIVE,VERB,VERB,VERB,0.0,0.0,0.05,unhappy,annihilated
0.29,0.0,0.16,NEGATIVE,NOUN,PROPN,NOUN,1.0,0.0,0.05,unhappy,soreness
0.29,0.0,0.16,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.05,unhappy,damper
0.29,-0.3,0.16,NEGATIVE,NOUN,VERB,VERB,0.0,0.0,0.05,unhappy,worn
0.29,0.0,0.16,NEGATIVE,NOUN,ADJ,ADJ,0.0,0.0,0.05,unhappy,disrespectful
0.29,-0.62,0.16,NEGATIVE,NOUN,NOUN,NOUN,0.0,0.0,0.05,unhappy,hopelessness
0.29,0.0,0.16,POSITIVE,NOUN,ADV,ADJ,0.0,0.0,0.05,unhappy,senile
0.29,0.0,0.16,NEGATIVE,NOUN,ADJ,ADJ,0.0,0.0,0.05,unhappy,derogatory
0.29,-0.44,0.16,NEGATIVE,NOUN,ADJ,ADJ,0.0,0.9,0.05,unhappy,worthless
0.29,0.0,0.16,NEGATIVE,NOUN,NOUN,NOUN,0.0,0.0,0.05,unhappy,annihilation
0.29,-0.42,0.16,NEGATIVE,NOUN,PROPN,NOUN,0.0,0.0,0.05,unhappy,discomfort
0.29,0.0,0.16,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.05,unhappy,debacle
0.29,-0.34,0.16,NEGATIVE,VERB,VERB,NOUN,1.0,0.0,0.05,unhappy,frowning
0.29,0.0,0.16,NEGATIVE,ADV,ADV,ADV,1.0,0.0,0.05,unhappy,sorely
0.29,0.0,0.16,POSITIVE,NOUN,PROPN,VERB,1.0,0.0,0.05,unhappy,deport
0.29,0.0,0.16,NEGATIVE,NOUN,ADJ,ADJ,0.0,0.0,0.05,unhappy,intolerant
0.29,-0.38,0.16,NEGATIVE,NOUN,PROPN,VERB,1.0,0.0,0.05,unhappy,inhibit
0.29,0.0,0.16,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.05,unhappy,undertaker
0.29,0.0,0.16,NEGATIVE,NOUN,ADJ,NOUN,1.0,0.0,0.05,unhappy,bier
0.29,0.0,0.16,NEGATIVE,NOUN,PROPN,NOUN,0.0,0.0,0.05,unhappy,dismemberment
0.29,0.0,0.16,NEGATIVE,NOUN,VERB,VERB,1.0,0.0,0.05,unhappy,darken
0.29,0.0,0.16,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.05,unhappy,subjugation
0.29,-0.4,0.16,NEGATIVE,ADJ,VERB,VERB,0.0,0.0,0.05,unhappy,injured
0.29,-0.34,0.16,NEGATIVE,VERB,VERB,VERB,1.0,0.0,0.05,unhappy,stifled
0.29,-0.49,0.16,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.05,unhappy,damage
0.29,0.0,0.16,NEGATIVE,NOUN,PROPN,NOUN,1.0,0.0,0.05,unhappy,martyr
0.29,-0.34,0.16,NEGATIVE,NOUN,VERB,VERB,1.0,0.0,0.05,unhappy,frighten
0.29,0.0,0.16,NEGATIVE,VERB,VERB,VERB,1.0,0.0,0.05,unhappy,departed
0.29,0.0,0.16,NEGATIVE,NOUN,PROPN,VERB,1.0,0.0,0.05,unhappy,expire
0.29,-0.46,0.16,NEGATIVE,ADJ,ADJ,ADJ,0.0,0.0,0.05,unhappy,immoral
0.29,-0.44,0.16,NEGATIVE,ADJ,ADJ,ADJ,0.0,0.0,0.05,unhappy,undesirable
0.29,-0.46,0.16,NEGATIVE,NOUN,PROPN,NOUN,0.0,0.0,0.05,unhappy,deceit
0.29,0.0,0.16,POSITIVE,VERB,ADJ,ADJ,1.0,0.0,0.05,unhappy,deceased
0.29,0.0,0.16,POSITIVE,NOUN,ADJ,PROPN,1.0,0.0,0.05,unhappy,interment
0.29,0.0,0.16,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.05,unhappy,imissyou
0.29,-0.3,0.16,NEGATIVE,NOUN,NOUN,NOUN,0.0,0.2,0.05,unhappy,pity
0.29,0.0,0.16,NEGATIVE,NOUN,VERB,VERB,1.0,0.0,0.05,unhappy,smite
0.29,-0.38,0.16,NEGATIVE,NOUN,ADJ,ADJ,0.0,0.0,0.05,unhappy,upset
0.29,-0.4,0.16,NEGATIVE,NOUN,VERB,VERB,1.0,0.0,0.05,unhappy,deceive
0.29,0.0,0.16,NEGATIVE,NOUN,ADV,VERB,1.0,0.0,0.05,unhappy,flog
0.29,0.0,0.16,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.05,unhappy,progression
0.29,0.0,0.16,NEGATIVE,NOUN,PROPN,NOUN,1.0,0.0,0.05,unhappy,runaway
0.29,-0.3,0.16,POSITIVE,NOUN,PROPN,NOUN,0.0,0.0,0.05,unhappy,apathy
0.29,-0.57,0.16,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.05,unhappy,insanity
0.29,0.0,0.16,NEGATIVE,NOUN,PROPN,PROPN,1.0,0.0,0.05,unhappy,sadday
0.29,0.0,0.16,NEGATIVE,NOUN,PROPN,NOUN,1.0,0.0,0.05,unhappy,wane
0.29,-0.38,0.16,NEGATIVE,NOUN,PROPN,ADJ,0.0,0.0,0.05,unhappy,unkind
0.29,-0.44,0.16,NEGATIVE,NOUN,ADJ,ADJ,0.0,0.0,0.05,unhappy,deceitful
0.29,0.0,0.16,NEGATIVE,NOUN,PROPN,NOUN,1.0,0.0,0.05,unhappy,tomb
0.29,-0.34,0.16,NEGATIVE,VERB,VERB,VERB,1.0,0.0,0.05,unhappy,worrying
0.29,0.0,0.16,NEGATIVE,NOUN,PROPN,NOUN,1.0,0.0,0.05,unhappy,urn
0.29,0.0,0.16,NEGATIVE,NOUN,PROPN,NOUN,1.0,0.0,0.05,unhappy,hydrocephalus
0.29,0.0,0.16,NEGATIVE,NOUN,PROPN,NOUN,0.0,0.0,0.05,unhappy,malaise
0.29,0.0,0.16,NEGATIVE,NOUN,VERB,VERB,0.0,0.0,0.05,unhappy,lie
0.29,0.0,0.16,NEGATIVE,NOUN,PROPN,NOUN,1.0,0.0,0.05,unhappy,malaria
0.29,0.0,0.16,NEGATIVE,NOUN,NOUN,NOUN,0.0,0.0,0.05,unhappy,decomposition
0.29,0.0,0.16,NEGATIVE,NOUN,PROPN,NOUN,0.0,0.0,0.05,unhappy,plague
0.29,0.0,0.16,POSITIVE,NOUN,PROPN,ADJ,1.0,0.0,0.05,unhappy,memorial
0.29,-0.3,0.16,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.05,unhappy,resignation
0.29,0.0,0.16,NEGATIVE,NOUN,NOUN,NOUN,0.0,0.0,0.05,unhappy,traitor
0.29,0.0,0.16,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.05,unhappy,rupture
0.29,-0.4,0.16,NEGATIVE,NOUN,PROPN,VERB,1.0,0.0,0.05,unhappy,scold
0.29,0.0,0.16,NEGATIVE,NOUN,PROPN,PROPN,1.0,0.0,0.05,unhappy,haggard
0.29,0.0,0.16,NEGATIVE,NOUN,PROPN,VERB,1.0,0.0,0.05,unhappy,shun
0.29,-0.4,0.16,NEGATIVE,NOUN,ADJ,NOUN,1.0,0.0,0.05,unhappy,disillusionment
0.29,0.0,0.16,NEGATIVE,NOUN,PROPN,ADJ,1.0,0.0,0.05,unhappy,sordid
0.29,0.0,0.16,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.05,unhappy,bomber
0.29,-0.4,0.16,NEGATIVE,NOUN,PROPN,NOUN,0.0,0.0,0.05,unhappy,decay
0.29,-0.49,0.16,NEGATIVE,ADV,ADV,NOUN,0.0,0.0,0.05,unhappy,bully
0.29,-0.42,0.16,NEGATIVE,NOUN,NOUN,VERB,1.0,0.0,0.05,unhappy,discourage
0.29,-0.44,0.16,NEGATIVE,NOUN,PROPN,NOUN,1.0,0.0,0.05,unhappy,chagrin
0.29,0.0,0.16,NEGATIVE,VERB,VERB,NOUN,1.0,0.0,0.05,unhappy,hanging
0.29,0.0,0.16,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.05,unhappy,soldier
0.29,0.0,0.16,NEGATIVE,NOUN,PROPN,NOUN,0.0,0.0,0.05,unhappy,cholera
0.29,-0.42,0.16,NEGATIVE,ADJ,ADJ,ADJ,0.0,0.0,0.05,unhappy,unfulfilled
0.29,0.0,0.16,NEGATIVE,VERB,VERB,NOUN,1.0,0.0,0.05,unhappy,surrendering
0.29,-0.4,0.16,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.05,unhappy,bitterness
0.29,0.0,0.16,NEGATIVE,VERB,VERB,VERB,1.0,0.0,0.05,unhappy,decomposed
0.29,0.0,0.16,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.05,unhappy,procession
0.29,0.1,0.16,NEGATIVE,VERB,VERB,VERB,1.0,0.0,0.05,unhappy,apologize
0.29,0.0,0.16,NEGATIVE,VERB,VERB,VERB,1.0,0.0,0.05,unhappy,corrupting
0.29,0.0,0.16,NEGATIVE,NOUN,NOUN,NOUN,0.0,0.0,0.05,unhappy,adultery
0.29,0.0,0.16,NEGATIVE,NOUN,ADJ,ADJ,0.0,0.0,0.05,unhappy,harmful
0.29,0.0,0.16,POSITIVE,NOUN,NOUN,PROPN,1.0,0.0,0.05,unhappy,perdition
0.29,0.0,0.16,NEGATIVE,NOUN,PROPN,NOUN,1.0,0.0,0.05,unhappy,scourge
0.29,0.0,0.16,NEGATIVE,ADJ,ADJ,ADJ,0.0,0.0,0.05,unhappy,antisocial
0.29,0.0,0.16,POSITIVE,VERB,VERB,VERB,1.0,0.0,0.05,unhappy,wanting
0.29,-0.44,0.16,NEGATIVE,VERB,VERB,VERB,1.0,0.0,0.05,unhappy,denied
0.29,-0.36,0.16,NEGATIVE,NOUN,PROPN,VERB,1.0,0.0,0.05,unhappy,whine
0.29,-0.44,0.16,NEGATIVE,NOUN,NOUN,NOUN,0.0,0.0,0.05,unhappy,emptiness
0.29,0.0,0.16,NEGATIVE,NOUN,PROPN,ADJ,1.0,0.0,0.05,unhappy,anathema
0.29,-0.57,0.16,NEGATIVE,NOUN,NOUN,NOUN,0.0,0.0,0.05,unhappy,humiliation
0.29,-0.51,0.16,NEGATIVE,ADJ,ADJ,ADJ,0.0,0.0,0.05,unhappy,punitive
0.29,-0.25,0.16,POSITIVE,NOUN,PROPN,INTJ,1.0,0.0,0.05,unhappy,sob
0.29,0.0,0.16,NEGATIVE,NOUN,PROPN,NOUN,1.0,0.0,0.05,unhappy,socialist
0.29,0.0,0.16,NEGATIVE,NOUN,NOUN,ADJ,0.0,0.0,0.05,unhappy,comatose
0.29,0.0,0.16,NEGATIVE,VERB,PROPN,ADJ,0.0,0.0,0.05,unhappy,bigoted
0.29,0.0,0.16,NEGATIVE,NOUN,ADJ,ADJ,1.0,0.6,0.05,unhappy,captive
0.29,-0.4,0.16,NEGATIVE,NOUN,VERB,VERB,0.0,0.6,0.05,unhappy,disliked
0.29,0.0,0.16,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.05,unhappy,delirium
0.29,-0.66,0.16,NEGATIVE,NOUN,PROPN,PROPN,0.0,0.0,0.05,unhappy,devil
0.29,-0.49,0.16,NEGATIVE,NOUN,ADJ,ADJ,0.0,0.0,0.05,unhappy,hateful
0.29,-0.46,0.16,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.05,unhappy,ridicule
0.29,-0.44,0.16,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.05,unhappy,damages
0.29,-0.36,0.16,NEGATIVE,NOUN,NOUN,NOUN,0.0,0.0,0.05,unhappy,pessimism
0.29,0.0,0.16,NEGATIVE,NOUN,PROPN,VERB,1.0,0.0,0.05,unhappy,deplore
0.29,-0.4,0.16,NEGATIVE,NOUN,NOUN,NOUN,0.0,0.0,0.05,unhappy,problem
0.29,0.0,0.16,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.05,unhappy,discrimination
0.29,0.0,0.16,NEGATIVE,NOUN,PROPN,NOUN,1.0,0.0,0.05,unhappy,autopsy
0.29,-0.46,0.16,NEGATIVE,VERB,VERB,NOUN,0.0,0.0,0.05,unhappy,worsening
0.29,0.0,0.16,NEGATIVE,NOUN,NOUN,NOUN,0.0,0.0,0.05,unhappy,degeneracy
0.29,-0.48,0.16,NEGATIVE,ADJ,ADJ,ADJ,0.0,1.0,0.05,unhappy,terrible
0.29,-0.36,0.16,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.05,unhappy,turmoil
0.29,-0.44,0.16,NEGATIVE,NOUN,NOUN,NOUN,0.0,0.0,0.05,unhappy,resentment
0.29,0.0,0.16,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.05,unhappy,tyranny
0.29,-0.3,0.16,POSITIVE,ADJ,ADJ,ADJ,0.0,0.0,0.05,unhappy,apathetic
0.29,-0.36,0.16,NEGATIVE,NOUN,PROPN,NOUN,0.0,0.0,0.05,unhappy,pessimist
0.29,-0.15,0.16,NEGATIVE,NOUN,PROPN,ADJ,0.0,0.0,0.05,unhappy,gloomy
0.29,0.0,0.16,NEGATIVE,NOUN,PROPN,ADJ,0.0,0.0,0.05,unhappy,unwell
0.29,0.0,0.16,NEGATIVE,NOUN,PROPN,NOUN,1.0,0.0,0.05,unhappy,shipwreck
0.29,-0.54,0.16,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.05,unhappy,rejection
0.29,-0.18,0.16,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.05,unhappy,anxiety
0.29,-0.42,0.16,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.05,unhappy,injury
0.29,0.0,0.16,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.05,unhappy,pauper
0.29,0.0,0.16,NEGATIVE,NOUN,NOUN,NOUN,0.0,0.0,0.05,unhappy,infliction
0.29,-0.32,0.16,NEGATIVE,ADJ,VERB,VERB,1.0,0.0,0.05,unhappy,isolated
0.29,0.0,0.16,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.05,unhappy,condolences
0.29,-0.48,0.16,NEGATIVE,ADJ,ADJ,ADJ,0.0,0.95,0.05,unhappy,unpleasant
0.29,-0.57,0.16,NEGATIVE,NOUN,PROPN,NOUN,0.0,0.0,0.05,unhappy,chaos
0.29,0.0,0.16,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.05,unhappy,disparity
0.29,0.0,0.16,NEGATIVE,NOUN,NOUN,VERB,1.0,0.0,0.05,unhappy,inflict
0.29,0.0,0.16,NEGATIVE,NOUN,PROPN,NOUN,1.0,0.0,0.05,unhappy,captivity
0.29,0.0,0.16,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.05,unhappy,console
0.29,0.0,0.16,NEGATIVE,NOUN,PROPN,PROPN,1.0,0.15,0.05,unhappy,wan
0.29,-0.42,0.16,NEGATIVE,NOUN,PROPN,ADJ,0.0,1.0,0.05,unhappy,ill
0.29,-0.38,0.16,NEGATIVE,NOUN,PROPN,NOUN,0.0,0.0,0.05,unhappy,ache
0.29,0.0,0.16,NEGATIVE,NOUN,PROPN,NOUN,1.0,0.0,0.05,unhappy,relapse
0.29,-0.48,0.16,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.05,unhappy,grievance
0.29,-0.23,0.16,NEGATIVE,NOUN,VERB,VERB,1.0,0.0,0.05,unhappy,forgotten
0.29,0.0,0.16,NEGATIVE,VERB,VERB,VERB,0.0,0.0,0.05,unhappy,crumbling
0.29,-0.48,0.16,NEGATIVE,NOUN,NOUN,NOUN,0.0,0.0,0.05,unhappy,shame
0.29,-0.4,0.16,NEGATIVE,ADJ,VERB,VERB,1.0,0.0,0.05,unhappy,injured
0.29,0.0,0.16,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.05,unhappy,forfeiture
0.29,-0.48,0.16,NEGATIVE,VERB,VERB,VERB,1.0,0.0,0.05,unhappy,deprived
0.29,0.0,0.16,NEGATIVE,NOUN,PROPN,ADJ,0.0,0.0,0.05,unhappy,underpaid
0.29,-0.4,0.16,NEGATIVE,NOUN,ADJ,ADJ,1.0,0.0,0.05,unhappy,sullen
0.29,0.0,0.16,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.05,unhappy,epitaph
0.29,0.0,0.16,NEGATIVE,NOUN,PROPN,NOUN,1.0,0.0,0.05,unhappy,penance
0.29,0.0,0.16,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.05,unhappy,theft
0.29,0.0,0.16,NEGATIVE,NOUN,PROPN,VERB,1.0,0.0,0.05,unhappy,tarnish
0.29,0.0,0.16,NEGATIVE,NOUN,PROPN,NOUN,1.0,0.0,0.05,unhappy,encumbrance
0.29,-0.34,0.16,NEGATIVE,NOUN,ADJ,ADJ,0.0,0.8,0.05,unhappy,defenseless
0.29,-0.42,0.16,NEGATIVE,NOUN,PROPN,ADJ,1.0,0.0,0.05,unhappy,somber
0.29,0.0,0.16,NEGATIVE,NOUN,PROPN,VERB,1.0,0.0,0.05,unhappy,wither
0.29,-0.36,0.16,NEGATIVE,ADV,ADV,ADJ,0.0,0.0,0.05,unhappy,unfriendly
0.29,-0.53,0.16,NEGATIVE,NOUN,PROPN,NOUN,0.0,1.0,0.05,unhappy,retard
0.29,0.0,0.16,NEGATIVE,ADJ,ADJ,ADJ,0.0,0.0,0.05,unhappy,unlucky
0.29,0.0,0.16,NEGATIVE,NOUN,PROPN,VERB,1.0,0.0,0.05,unhappy,bawl
0.29,-0.48,0.16,NEGATIVE,NOUN,NOUN,NOUN,0.0,0.0,0.05,unhappy,accident
0.29,0.0,0.16,NEGATIVE,ADJ,ADJ,ADJ,0.0,0.0,0.05,unhappy,hideous
0.29,0.0,0.16,NEGATIVE,VERB,VERB,VERB,1.0,0.0,0.05,unhappy,dislocated
0.29,0.0,0.16,POSITIVE,NOUN,PROPN,ADJ,0.0,0.0,0.05,unhappy,vegetative
0.29,0.0,0.16,NEGATIVE,ADV,ADJ,ADJ,1.0,0.4,0.05,unhappy,deadly
0.29,0.0,0.16,POSITIVE,ADJ,ADJ,VERB,1.0,0.0,0.05,unhappy,disable
0.29,0.0,0.16,NEGATIVE,NOUN,ADJ,ADJ,1.0,0.0,0.05,unhappy,defunct
0.29,0.0,0.16,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.05,unhappy,hermit
0.29,-0.48,0.16,NEGATIVE,NOUN,VERB,ADJ,1.0,0.4,0.05,unhappy,broken
0.29,0.0,0.16,NEGATIVE,VERB,NOUN,NOUN,0.0,0.0,0.05,unhappy,poaching
0.29,0.0,0.16,NEGATIVE,VERB,VERB,VERB,1.0,0.0,0.05,unhappy,stripped
0.29,-0.56,0.16,NEGATIVE,NOUN,NOUN,NOUN,0.0,0.0,0.05,unhappy,sin
0.29,0.0,0.16,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.05,unhappy,sequestration
0.29,-0.4,0.16,NEGATIVE,NOUN,VERB,VERB,1.0,0.6,0.05,unhappy,disliked
0.29,0.0,0.16,NEGATIVE,NOUN,PROPN,NOUN,0.0,0.0,0.05,unhappy,ghetto
0.29,0.0,0.16,NEGATIVE,NOUN,PROPN,NOUN,0.0,0.0,0.05,unhappy,downfall
0.29,0.0,0.16,NEGATIVE,NOUN,PROPN,PROPN,1.0,0.0,0.05,unhappy,petloss
0.29,-0.49,0.16,NEGATIVE,NOUN,NOUN,NOUN,0.0,0.0,0.05,unhappy,violation
0.29,0.0,0.16,NEGATIVE,ADV,PROPN,NOUN,1.0,0.0,0.05,unhappy,outburst
0.29,-0.49,0.16,NEGATIVE,VERB,VERB,VERB,1.0,0.0,0.05,unhappy,aching
0.29,-0.53,0.16,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.05,unhappy,distress
0.29,0.0,0.16,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.05,unhappy,concussion
0.29,0.0,0.16,NEGATIVE,NOUN,PROPN,NOUN,1.0,0.0,0.05,unhappy,abyss
0.29,0.0,0.16,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.05,unhappy,probation
0.29,0.0,0.16,NEGATIVE,NOUN,PROPN,NOUN,1.0,0.0,0.05,unhappy,incrimination
0.29,0.0,0.16,NEGATIVE,NOUN,PROPN,NOUN,1.0,0.0,0.05,unhappy,vendetta
0.29,0.0,0.16,NEGATIVE,NOUN,NOUN,NOUN,0.0,0.0,0.05,unhappy,discontent
0.29,-0.42,0.16,NEGATIVE,NOUN,ADV,ADV,1.0,0.62,0.05,unhappy,weakly
0.29,0.0,0.16,NEGATIVE,NOUN,PROPN,NOUN,1.0,0.0,0.05,unhappy,assailant
0.29,0.0,0.16,NEGATIVE,NOUN,PROPN,NOUN,1.0,0.0,0.05,unhappy,groan
0.29,0.0,0.16,NEGATIVE,NOUN,NOUN,NOUN,0.0,0.0,0.05,unhappy,blight
0.29,0.0,0.16,NEGATIVE,VERB,PROPN,ADJ,1.0,0.0,0.05,unhappy,bummed
0.29,0.0,0.16,POSITIVE,NOUN,PROPN,ADJ,1.0,0.0,0.05,unhappy,geriatric
0.29,-0.08,0.16,NEGATIVE,NOUN,PROPN,ADJ,1.0,0.0,0.05,unhappy,melancholic
0.29,0.0,0.16,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.05,unhappy,shot
0.29,-0.48,0.16,NEGATIVE,NOUN,PROPN,ADJ,0.0,0.0,0.05,unhappy,glum
0.29,-0.36,0.16,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.05,unhappy,debt
0.29,0.0,0.16,NEGATIVE,NOUN,NOUN,NOUN,0.0,0.0,0.05,unhappy,dysentery
0.29,0.0,0.16,NEGATIVE,ADJ,PROPN,ADJ,1.0,0.0,0.05,unhappy,nefarious
0.29,0.0,0.16,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.05,unhappy,absence
